Entry,Reviewed,Entry Name,Protein names,Gene Names,B,A,D,C,E,F,G,H,I,C,D,A,B,E,F,H,I,G,A,B,D,C,E,F,I,H,G
A0A5F5XIU1,unreviewed,A0A5F5XIU1_FELCA,Laminin subunit alpha 4,LAMA4,26.27516013,27.25862379,26.92436715,24.30857834,22.53892241,20.12906383,22.66672788,25.54237923,25.40616132,16.43110811,15.22996203,16.28144887,16.01910192,19.25324577,18.46476613,17.4459567,19.54448188,17.13918062,18.40230032,16.47000746,18.25693207,18.09640172,17.83280495,18.44592087,16.29201055,16.84386021,15.58286501
A0A5F5Y366,unreviewed,A0A5F5Y366_FELCA,Laminin subunit alpha 5,LAMA5,22.50884448,22.66126289,22.64715353,22.46321091,22.22081212,22.97392383,21.89952506,21.74051229,22.23067212,15.47419933,24.53905416,24.52364513,24.64673866,24.46253488,24.54866078,21.59992442,24.13258016,24.23696136,24.83902286,25.41423185,25.74080232,24.50188037,24.38627823,24.97083193,24.40651651,24.23697667,24.06374102
M3W292,unreviewed,M3W292_FELCA,Laminin subunit beta 1,LAMB1,24.62400657,25.09526515,24.89853851,24.27857594,23.11461631,22.81288982,22.98819702,24.04780026,24.32126668,25.46758466,20.55488762,21.01606229,26.50149641,26.63239091,20.28227522,26.50636825,20.79568152,26.48518978,21.05752119,21.2452449,22.1491417,27.01050603,20.4926407,26.33706161,21.16823684,26.74759292,20.48252346
M3WC88,unreviewed,M3WC88_FELCA,Laminin subunit beta 2,LAMB2,16.58118038,16.84308271,19.09020876,19.09676717,17.84750542,16.37424666,16.21244633,17.8343572,18.97530845,14.52140199,12.72133166,15.0945713,17.50088187,20.68314496,19.96632999,15.64883909,17.36741512,17.6670477,16.20493597,17.85185533,17.99572034,16.83667505,15.274517,20.34529841,15.5360747,22.31848847,17.22694562
M3WXS7,unreviewed,M3WXS7_FELCA,Laminin subunit gamma 1,LAMC1,23.34062361,23.73662537,23.52209871,22.33342971,21.73889452,21.47543458,21.61683121,22.41576447,22.91412216,20.50537878,20.86938012,20.29376679,20.37057594,20.06350344,20.29997455,21.13247505,21.11119169,20.93356568,19.98158482,19.81107958,19.51981631,20.68272601,21.5040762,19.59391522,19.92627994,19.64885404,20.37024718
A0A337RYK1,unreviewed,A0A337RYK1_FELCA,Laminin subunit gamma 2,LAMC2,20.60405943,22.14245783,22.84989111,19.18651848,18.74476786,16.0406725,18.53925736,21.91807544,21.59690255,13.86551063,13.12719435,14.3313174,16.24259168,13.04653365,12.32322289,12.38217139,14.29494224,14.2800842,12.81451112,12.43497242,12.05600094,11.94808745,10,12.47171422,13.99275456,13.50968556,13.26375697
A7XPK6,unreviewed,A7XPK6_FELCA,Lysosomal associated membrane protein 1,LAMP1,20.0312411,21.92609848,19.80263193,18.64369989,19.14538748,18.46237711,17.44147721,19.01028203,19.11273123,18.00884426,18.19844657,17.58227486,17.09371009,16.88722655,17.62266876,17.79028424,18.40884908,16.14792442,17.56915411,17.05378209,18.60118725,16.75595643,15.70228788,17.668379,16.61951662,15.94215285,17.30644
C6GGN9,unreviewed,C6GGN9_FELCA,Lysosomal associated membrane protein 1 (Lysosomal-associated membrane glycoprotein 1),LAMP1 LAMP-1,26.39600005,25.18826596,25.92395323,25.49364211,24.26912537,23.35284151,22.59896265,24.45702799,24.70343593,21.14909906,20.24623521,20.67339319,20.83100318,20.60688728,20.50887424,20.63400369,20.01808022,20.85074914,21.34333477,19.71716383,21.90590571,20.9502131,20.91953328,20.70688058,20.74176484,20.53344621,20.76815447
A0A337STH0,unreviewed,A0A337STH0_FELCA,Lysosomal associated membrane protein 2,LAMP2,29.97503736,29.04178962,29.88477556,28.777111,28.46514854,27.4520444,26.13831176,28.75482446,29.26051744,21.77779828,22.33714963,22.22961199,22.54797513,21.35997283,23.35119567,22.61764304,22.31402146,22.25810717,22.46458655,22.87261998,22.96292572,22.77623026,21.45596596,23.1629998,22.58109615,22.75235626,22.76480011
A0A2I2V3S9,unreviewed,A0A2I2V3S9_FELCA,Lysosomal associated membrane protein 3,LAMP3,20.92240753,17.43532807,16.27590972,16.98508335,15.952563,16.68346482,14.63785674,15.32765351,21.21261229,15.98531853,18.04254314,13.55268361,16.9055579,16.5451872,16.27248795,15.94196238,14.26314502,16.93194679,17.89377193,16.93621024,14.9472754,17.61086628,16.21904879,16.24169082,13.01978025,15.33581976,15.84974233
A0A5F5XSP5,unreviewed,A0A5F5XSP5_FELCA,Cytosol aminopeptidase (EC 3.4.11.1) (EC 3.4.11.5) (EC 3.4.13.23) (Cysteinylglycine-S-conjugate dipeptidase) (Leucine aminopeptidase 3) (Leucyl aminopeptidase) (Proline aminopeptidase) (Prolyl aminopeptidase),LAP3,22.76158356,21.74020441,21.66295887,23.08165475,22.63473793,22.44427187,19.89026296,22.16920978,21.50870856,20.28826979,21.76384311,20.67890315,19.47949341,21.0000614,23.05733465,20.2588259,23.75461691,21.28216032,21.22134299,19.95388219,20.88990271,19.97107037,20.53398384,23.19918658,21.48704042,20.88029652,20.67060773
A0A337SJA8,unreviewed,A0A337SJA8_FELCA,Layilin,LAYN,21.97986839,21.9938791,22.1036501,22.86137186,22.33842431,21.18805865,21.08234276,22.43343919,21.64397399,19.80874385,18.19099136,19.18003259,18.92131377,18.7341102,15.85377208,19.70972951,17.38442767,18.10682541,18.41551543,19.64377947,19.34030223,16.93637836,18.27602561,19.13086599,18.55624216,20.39105558,19.48067667
M3WXB6,unreviewed,M3WXB6_FELCA,Layilin,LAYN,20.61912554,21.50828135,21.69355552,22.06706979,20.28098383,20.00767518,18.34951404,20.8849587,20.75630746,19.24344387,20.53175143,20.12323851,18.68975206,20.72390265,17.12667934,21.68226002,19.06773268,19.6016556,15.1472336,20.35213397,20.40420202,19.69998198,20.35592979,20.06204894,18.83441,10.81619283,17.94968973
A0A5F5Y0Z4,unreviewed,A0A5F5Y0Z4_FELCA,Lipopolysaccharide-binding protein (LBP),LBP,20.14994966,19.62816834,19.36781002,18.86630425,18.70285917,18.86271167,18.03657116,19.9571192,20.02051046,22.15872034,21.55439165,21.62345938,22.2443892,22.07258379,23.12977596,23.24502296,23.15926692,23.00978513,21.71504908,22.11725169,22.11395159,21.90765621,22.0094231,23.38372754,22.82208138,23.27760954,22.48744494
A0A5F5XKS1,unreviewed,A0A5F5XKS1_FELCA,Lipopolysaccharide-binding protein (LBP),LBP,22.01673386,20.92862868,19.78732869,20.32708637,21.68545455,21.15015344,20.92235592,21.27419826,20.93491939,22.96193994,22.37398331,22.13193298,23.05657207,22.42115417,24.21294721,23.95897563,23.44975964,23.3624936,22.50460524,22.87627492,22.74387173,22.81281745,22.69172135,23.82779134,23.67401451,24.30400826,24.0698471
M3XCK7,unreviewed,M3XCK7_FELCA,Lipocalin like 1,LCNL1,26.836641,27.09172942,25.44754055,27.76715664,26.28791086,26.5042762,28.34989196,26.20718766,27.36834498,20.10662565,22.3949307,20.43800245,21.53974901,20.60721984,21.1577859,21.28180129,20.54797499,20.04184803,20.96110699,23.01771641,22.85634944,20.48770953,22.6943621,22.13339564,20.8481997,19.35208849,20.00097582
A0A2I2U572,unreviewed,A0A2I2U572_FELCA,Lymphocyte cytosolic protein 1,LCP1,21.1499046,21.34496865,21.11165909,21.76133422,20.35739915,20.95073564,20.14163049,21.32105672,21.10712616,20.30257858,22.3029222,21.81810918,19.33670373,19.52164796,20.70054086,20.2113554,20.30361958,22.18162327,19.62806244,19.93055052,19.17528182,18.98085248,18.97744945,20.7340489,20.55222026,18.67237295,19.50991662
A0A2I2UZG1,unreviewed,A0A2I2UZG1_FELCA,L-lactate dehydrogenase (EC 1.1.1.27),LDHA,22.70422344,21.49483981,20.80123199,20.11939727,22.96959892,22.00784089,19.64219169,20.79993125,21.57695526,17.70204604,16.59252332,16.2015786,17.02463466,18.11976992,18.46094326,18.11313774,18.00492255,17.11964075,17.47990235,16.94286018,17.427502,17.42227728,18.12806959,18.92608998,16.96408259,18.01087229,17.47002751
A0A337S8L1,unreviewed,A0A337S8L1_FELCA,L-lactate dehydrogenase (EC 1.1.1.27),LDHA,21.54789408,20.82047834,20.76276984,19.64464829,20.86552848,21.31365216,18.71061092,19.6598121,20.1476923,17.29411891,17.80413328,17.4942353,16.39471352,18.45895452,17.50227719,18.02013891,16.06639313,15.88239122,18.9193941,17.52943625,17.73303502,16.63504022,18.58342287,17.1319594,17.52999158,17.08511946,19.09513687
A0A2I2U9C6,unreviewed,A0A2I2U9C6_FELCA,L-lactate dehydrogenase (EC 1.1.1.27),LDHB,25.11873351,24.10894157,23.94924821,23.92417612,24.90184147,23.94050131,22.45340134,24.21276955,23.47122963,19.87560876,19.9532147,19.56530725,19.31487775,19.37980854,20.38783096,19.94771961,20.97694931,19.96739955,19.75363318,20.10428646,19.29368723,19.57960295,19.37779626,20.53191855,19.9938473,19.66897654,20.64037395
A0A2I2U4Z0,unreviewed,A0A2I2U4Z0_FELCA,L-lactate dehydrogenase (EC 1.1.1.27),LDHC,23.3188501,22.60632345,22.22726903,22.26569517,21.88376831,22.32198926,20.31183466,21.57612814,20.95543325,15.83752327,15.27158178,15.23841242,14.48311917,15.81290881,16.11782423,16.80820653,15.21625099,16.09796338,16.18058951,17.1321044,14.94526214,15.6329878,16.56833937,16.18997127,16.67091044,16.8342378,16.9866641
A0A337SRL4,unreviewed,A0A337SRL4_FELCA,Low-density lipoprotein receptor,LDLR,22.79017637,23.43123705,23.54722093,21.99314433,21.31691989,20.07171265,21.34741691,22.33336697,22.64825016,20.22642967,18.02996542,18.97050703,19.18685568,18.57250908,18.45938741,19.18538421,18.97779432,17.89980335,18.71558842,19.02150658,19.32781134,17.60178805,18.58178012,16.6866767,17.44637374,18.17583087,18.50779481
A0A2I2UMV3,unreviewed,A0A2I2UMV3_FELCA,Liver-expressed antimicrobial peptide 2,LEAP2,26.74431825,26.68004546,28.23548554,26.01501745,26.34622254,23.02575636,24.34229489,25.15053265,26.88512608,19.70895753,18.59955554,17.99208961,18.46068954,18.97081122,18.79293884,19.02826954,22.98832861,21.35788639,18.29567791,18.21698826,18.57567616,19.39645537,20.55134695,18.87307591,21.07264902,21.83564525,19.48225699
A0A5F5XUA4,unreviewed,A0A5F5XUA4_FELCA,Leukocyte cell derived chemotaxin 2,LECT2,15.81211971,14.76208461,15.33715967,15.49214138,13.80272482,17.48407621,13.47648755,15.28673416,14.97251664,16.81728378,17.62079319,17.51869915,17.65628151,17.0008597,18.01150734,18.20631355,17.91160526,17.65939893,16.24683132,17.18293062,11.92227876,17.66137286,16.02316353,17.92190242,17.87314838,18.38573801,17.79346894
M3WKX0,unreviewed,M3WKX0_FELCA,Leukocyte cell derived chemotaxin 2,LECT2,21.236296,14.98240173,19.58039262,15.5216592,15.77809384,14.15214473,12.86519834,13.58288127,15.96509224,18.69264452,19.38931669,18.63522925,17.67078308,18.83181284,20.05944037,19.98872464,19.33899626,19.89805075,18.20916164,18.95358218,19.83790495,19.50700781,19.0864195,19.55316217,19.63699908,19.82225489,19.74998447
Q9N2C1,reviewed,LEP_FELCA,Leptin (Obesity factor),LEP OB,17.71128068,18.14785658,20.63479473,16.38570568,19.11618734,17.2847901,19.53008381,18.44934557,18.5489409,17.32857407,17.50858356,17.04859895,17.75602114,17.72638077,21.33710359,18.04608706,21.04971395,17.97517576,16.30392053,15.59497603,16.73313196,16.35195955,17.7640926,18.07644967,17.86089271,20.44523511,19.48566356
A0A337SEC0,unreviewed,A0A337SEC0_FELCA,Galectin,LGALS1,22.88804413,20.41837202,22.00035897,21.32736382,20.80501324,21.18375904,21.73115033,20.69684239,21.26631207,21.54847575,21.24338692,21.10559317,21.13621398,21.08646274,21.96695517,21.80719679,20.47657247,20.54989901,21.46703947,22.89907816,21.20903464,21.97857602,21.73767285,22.7630411,20.96534746,21.35271542,20.85214114
A0A337S4Q5,unreviewed,A0A337S4Q5_FELCA,Galectin,LGALS3,22.41390049,22.49756993,22.73567282,21.70107062,21.40646524,20.93723206,21.72341369,22.32224348,21.89932584,21.83312281,22.9846822,19.36889829,20.0929409,22.75292078,23.10433581,22.64924661,23.28862967,22.52095977,19.3286456,21.49260199,22.77204267,22.99477361,22.87562062,22.99708328,22.64458913,22.56267109,22.59272655
A0A2I2U709,unreviewed,A0A2I2U709_FELCA,Galectin,LGALS9,23.01321254,22.24229018,23.606928,23.20717432,22.66900319,22.25447131,21.28548878,23.87298053,24.02194404,17.04972578,18.13504199,16.22442685,18.23835728,19.22711189,16.93819001,17.85626912,17.24248068,18.48222325,18.65213873,18.34897062,21.59605255,17.08313317,17.52232319,17.81134187,17.83249466,16.86928899,15.86234263
A0A337S0D5,unreviewed,A0A337S0D5_FELCA,"Legumain (EC 3.4.22.34) (Protease, cysteine 1)",LGMN,21.67671257,21.02743479,21.49307895,20.43906979,19.80612584,18.93348978,18.58957033,22.08820331,21.40501759,18.07490223,18.94748243,18.12444084,19.73648444,18.04408712,19.18882263,17.49360647,19.69311248,19.29009269,17.50208347,16.23718373,18.44292166,18.9235364,18.30180094,18.00719553,22.70333621,18.87945638,20.47702409
M3W8K5,unreviewed,M3W8K5_FELCA,"Legumain (EC 3.4.22.34) (Protease, cysteine 1)",LGMN,22.0430359,21.5799467,21.4242597,21.28455764,19.13771677,19.42316114,19.04989707,21.882244,20.95755157,15.48507282,13.23190482,11.88550184,14.34746681,14.85572667,12.94316991,13.91969896,15.4936016,13.79108437,15.34262514,15.90032964,12.49163194,15.84502733,14.92543843,16.08901574,13.15637046,15.79032853,15.60313736
A0A5F5XGD3,unreviewed,A0A5F5XGD3_FELCA,LIF receptor subunit alpha,LIFR,25.80820884,25.21215648,24.81222339,24.33231531,23.48512177,23.5859728,23.60322584,24.78982972,24.81633866,25.87006785,25.84912378,24.00451564,25.98584877,25.50343246,24.89464358,26.17751544,25.49378365,25.09702898,23.39355155,24.79604721,24.31126837,25.75374357,26.41391468,26.22406989,25.86400803,25.39304476,24.94197181
A0A5F5XPV2,unreviewed,A0A5F5XPV2_FELCA,Lipase,LIPA,30.81724502,30.79269061,29.97188899,30.18733733,30.62425255,30.29602917,30.18800462,29.70968462,30.26991453,20.18437866,21.19916927,20.26939136,20.47853203,21.05415624,22.2927332,20.81146833,22.06972207,21.04778444,21.96665553,20.61783288,19.98605703,21.03418684,20.30936255,22.15836901,22.16896477,20.96442635,20.98809076
A0A5F5XQ31,unreviewed,A0A5F5XQ31_FELCA,"Lectin, mannose binding 2",LMAN2,29.77034762,29.64271747,29.79722004,30.61237599,30.44445092,30.42899934,29.70046779,31.44264894,30.48031398,22.25439467,22.05176619,22.17323438,21.14664902,23.38862509,22.8458133,21.56043902,20.28048717,22.9209866,23.25197558,21.60683647,21.13174586,22.37147165,21.93003539,23.24438053,21.30782862,21.7676259,23.0639167
A0A5F5XTW1,unreviewed,A0A5F5XTW1_FELCA,Lysosomal cobalamin transport escort protein LMBD1 (LMBR1 domain-containing protein 1),LMBRD1,16.90764002,17.98623842,15.59156269,15.62749337,18.64547932,10,10,15.8197668,15.2754146,11.74232902,10,11.27893512,10,12.32359901,10,11.20178517,10,10,10.39323646,12.55534495,21.46161872,12.52991402,10,14.33408551,10,12.67714338,10
A0A5K1VP01,unreviewed,A0A5K1VP01_FELCA,Lamin A/C,LMNA,25.63139338,24.70817323,24.24922751,24.08058234,24.21705243,23.93447016,22.76228835,24.51800226,23.49272644,14.2764991,13.51806066,12.48204654,14.02000096,10,13.98216585,14.64929415,10,12.40110681,12.94127764,15.91509115,12.17724399,14.57322474,10,13.00868664,15.08444285,13.17148898,10
M3VU75,unreviewed,M3VU75_FELCA,Lipocalin/cytosolic fatty-acid binding domain-containing protein,LOC100144393,27.34617962,28.64046308,26.85627577,26.32108795,28.24759215,28.53380404,28.62505475,28.93974228,28.18542388,29.67593208,30.34390873,31.08237013,31.01769992,29.21543018,30.36341241,30.27920629,28.13926184,29.31155956,31.22122217,30.57205066,30.39797442,29.76884426,29.29813921,30.33132906,28.73709922,29.58508672,30.13432167
E5D2Z5,unreviewed,E5D2Z5_FELCA,Fel d 7 allergen,LOC100533977,25.60860172,26.28145353,22.69792714,26.05037997,25.73632656,25.64272105,27.87715986,26.06734794,22.92485701,19.26089125,17.93468686,18.11174794,18.45757921,20.1792689,20.23767563,20.2334298,20.12571714,19.32009159,21.19010108,17.74150848,23.49252713,19.12977517,21.13159369,19.26124959,20.55086663,19.44416422,20.22947606
M3WJA1,unreviewed,M3WJA1_FELCA,Pepsin A (EC 3.4.23.1),LOC101080826,28.59315641,29.15760891,30.84580829,30.50714306,29.51600697,30.36693632,30.15651398,29.74178227,30.46233117,17.9880185,16.7945326,17.89172868,17.44687303,17.04661215,18.61634386,17.57573078,17.66816545,17.13355822,18.23190112,17.58048607,18.64227525,16.66455427,17.08264056,18.41999185,15.44775888,18.72420215,16.97205828
A0A5F5XDG7,unreviewed,A0A5F5XDG7_FELCA,Pregnancy zone protein,LOC101080976,24.95397978,25.97443734,26.44132617,24.55546784,25.05442846,28.29469374,25.25704785,26.97926659,25.90901798,28.86699865,28.55099363,29.1860031,29.47889317,29.86337932,30.11967461,30.05436178,29.38014404,29.28452441,29.52929627,29.32710492,29.02527399,28.59525496,29.36014361,30.04094715,29.43917371,30.18347972,29.4449171
A0A5F5XG49,unreviewed,A0A5F5XG49_FELCA,Pregnancy zone protein-like,LOC101080976,20.01851883,21.16177356,22.05631616,20.30919554,19.40925272,24.74134407,19.93064924,23.84889703,21.78707978,25.5952987,25.17317007,25.8148338,26.13817949,26.31069842,26.55639786,26.70042087,26.10806008,25.9185144,25.98765608,25.79635259,25.32039576,24.94049864,25.96300748,26.37445654,26.26535023,27.14646538,26.29743893
A0A337S803,unreviewed,A0A337S803_FELCA,Ovostatin homolog 2-like,LOC101081475,22.12512221,24.45146922,24.45101505,19.84886137,18.39375318,25.41632803,20.8268776,24.73932808,24.14063529,27.28288487,26.652006,27.24565946,27.56310833,27.45696475,26.82917569,27.2016214,25.98004968,26.61995985,27.5374311,27.12795538,27.44479763,27.13048265,26.66872122,26.75197465,26.66453986,26.75535576,26.72085538
A0A2I2U8D7,unreviewed,A0A2I2U8D7_FELCA,C-type lectin domain-containing protein,LOC101082144,21.51885299,20.53088409,19.19587722,21.11068857,24.09810571,21.29713173,20.29689298,23.24113297,19.55553183,17.33202264,17.95222333,17.42153431,18.51649234,18.750236,18.39270786,19.91149418,18.87980749,17.87562544,18.7172051,17.86948077,20.47766199,18.29632805,18.61920907,16.56259199,18.93099957,18.11979262,19.59680017
A0A2I2UMM1,unreviewed,A0A2I2UMM1_FELCA,Uncharacterized protein,LOC101082733,21.96531434,22.64231801,21.09580355,20.39605999,18.4964032,17.37536867,18.78187877,20.69331895,19.76091773,17.50321831,18.94081227,18.41452854,18.23499261,20.2419623,18.46137217,19.29237909,19.3990598,16.83339796,19.14358651,19.74952668,17.93374014,18.56129094,20.44608339,18.39369234,17.89063111,19.9068388,18.85689361
A0A2I2UP08,unreviewed,A0A2I2UP08_FELCA,Sushi domain-containing protein,LOC101085428,23.43856278,24.64336025,24.30838778,23.72113144,22.13353422,22.41706604,22.29938681,23.5612589,22.98180079,27.74921393,27.52780906,27.29033557,27.56437809,27.40088862,27.63953702,27.53768859,27.07418914,27.34765232,27.02815777,27.4024223,26.82509313,27.48585102,27.52665177,27.47631677,27.291057,27.61121964,27.5226558
M3WP64,unreviewed,M3WP64_FELCA,Peptidase S1 domain-containing protein,LOC101085453,18.83571846,21.3449334,18.49385898,19.53596718,17.98710715,17.73148583,19.51258153,19.98599375,19.72706144,17.6365998,17.36779617,16.80269565,20.05902702,19.08832599,19.22008155,17.64761275,17.27799963,18.28566887,16.26195869,20.15236982,17.46581157,17.89681411,19.00932607,19.68327581,17.19865901,17.59333283,19.0830153
A0A337S8S6,unreviewed,A0A337S8S6_FELCA,Peptidase S1 domain-containing protein,LOC101085453,29.86527272,30.01706235,30.19227788,30.47044525,28.01717408,29.03773903,27.91127323,29.37345199,29.27701503,24.5633251,24.94878103,25.21620109,24.61636256,25.32724063,25.02455329,27.34807372,26.46250328,26.23966451,24.86749833,26.10980137,24.78615778,24.31701729,25.1094422,25.09944207,26.53957898,26.42218396,26.74768293
A0A5F5XMU9,unreviewed,A0A5F5XMU9_FELCA,Coiled-coil domain-containing protein 170-like,LOC101086571,17.50047694,18.66111196,17.64019116,17.93723694,19.0400087,18.81746531,16.33000337,21.30269569,18.79819872,19.61235443,20.16863214,16.76063757,19.12496924,20.5995605,18.56281063,17.98050671,20.31092487,18.11878137,17.94643407,19.02312555,21.34191434,18.58776365,20.39940787,19.21789617,19.72127119,18.86994866,16.4466654
A0A2I2UUI4,unreviewed,A0A2I2UUI4_FELCA,Cathepsin L,LOC101086605,24.89484702,24.60636373,24.4643738,24.66556026,23.51957041,22.78555921,23.07548817,25.05455135,24.30171542,21.72677487,20.07652942,20.97039044,20.56590156,20.61521179,21.22351644,21.26762938,21.20852951,21.47358819,21.65765664,20.76652245,20.96121409,21.24489069,20.89261161,18.97826135,20.45298698,21.04969149,22.12636976
