Entry Name,Protein names,Gene Names,URINE,PLASMA,SERUM,BIOFLUID
A0A337S9L8_FELCA,Protein kinase C and casein kinase substrate in neurons 2,PACSIN2,21.138,18.827,19.286,URINE
M3WHA5_FELCA,Protein kinase C and casein kinase substrate in neurons 3,PACSIN3,20.602,20.261,20.366,URINE+SERUM+PLASMA
LIS1_FELCA,Platelet-activating factor acetylhydrolase IB subunit beta (Lissencephaly-1 protein) (LIS-1) (PAF acetylhydrolase 45 kDa subunit) (PAF-AH 45 kDa subunit) (PAF-AH alpha) (PAFAH alpha),PAFAH1B1 LIS1,21.301,19.094,19.442,URINE
M3WEF4_FELCA,Protein PALS1 (MAGUK p55 subfamily member 5) (Protein associated with Lin-7 1),PALS1,16.423,18.485,18.969,URINE+SERUM
A0A337S9K0_FELCA,Peptidylglycine alpha-amidating monooxygenase,PAM,22.646,20.923,20.937,URINE
A0A2I2UHQ6_FELCA,"Papilin, proteoglycan like sulfated glycoprotein",PAPLN,24.591,20.257,20.183,URINE
A0A5F5XQL5_FELCA,"Papilin, proteoglycan like sulfated glycoprotein",PAPLN,20.431,17.085,16.957,URINE
M3WYR7_FELCA,protein deglycase (EC 3.5.1.124) (Maillard deglycase) (Parkinsonism-associated deglycase) (Protein DJ-1) (Protein/nucleic acid deglycase DJ-1),PARK7,19.406,15.608,16.046,URINE
A0A337STF2_FELCA,Parkinsonism associated deglycase,PARK7,22.294,18.182,18.278,URINE
A0A5F5XDU4_FELCA,Phenazine biosynthesis like protein domain containing,PBLD,22.872,20.280,20.205,URINE
A0A5F5XDD6_FELCA,Pterin-4-alpha-carbinolamine dehydratase (EC 4.2.1.96) (4-alpha-hydroxy-tetrahydropterin dehydratase) (Dimerization cofactor of hepatocyte nuclear factor 1-alpha) (Phenylalanine hydroxylase-stimulating protein) (Pterin carbinolamine dehydratase),PCBD1,21.399,18.389,18.606,URINE
A0A2I2U3P8_FELCA,Poly(rC) binding protein 2,PCBP2,18.462,14.260,14.686,URINE
M3WBC6_FELCA,Protocadherin 1,PCDH1,21.826,17.737,18.129,URINE
A0A2I2UWU3_FELCA,Protocadherin 17,PCDH17,28.367,26.105,26.139,URINE
A0A337SKM2_FELCA,Protocadherin 7,PCDH7,17.611,15.987,14.932,URINE+SERUM
A0A5F5XH49_FELCA,"Protocadherin alpha subfamily C, 2",PCDHAC2,18.999,16.181,16.308,URINE
A0A5F5XE18_FELCA,"Protocadherin gamma subfamily A, 4",PCDHGA4,22.578,19.444,19.161,URINE
A0A5F5XK05_FELCA,Procollagen C-endopeptidase enhancer,PCOLCE,26.412,24.340,24.157,URINE
M3W6K9_FELCA,Procollagen C-endopeptidase enhancer,PCOLCE,21.161,18.456,17.986,URINE
A0A5F5Y2C4_FELCA,Procollagen C-endopeptidase enhancer 2,PCOLCE2,20.662,15.952,17.113,URINE+SERUM
A0A337SNW6_FELCA,Proprotein convertase subtilisin/kexin type 5,PCSK5,13.273,21.634,21.904,URINE+SERUM
M3WSQ5_FELCA,Prenylcysteine oxidase 1 (EC 1.8.3.5),PCYOX1,14.682,15.795,16.500,URINE+SERUM
A0A2I2UD44_FELCA,Programmed cell death 6,PDCD6,25.267,26.285,25.609,PLASMA
A0A5F5Y1P9_FELCA,Programmed cell death 6 interacting protein,PDCD6IP,25.383,25.300,24.564,URINE+SERUM+PLASMA
M3XG34_FELCA,Programmed cell death 6 interacting protein,PDCD6IP,20.636,16.535,17.035,URINE
M3VVR5_FELCA,Phosphodiesterase (EC 3.1.4.-),PDE3A,16.430,15.215,13.618,URINE+SERUM
W5LV43_FELCA,Platelet-derived growth factor subunit B (PDGF-2) (Platelet-derived growth factor B chain) (Platelet-derived growth factor beta polypeptide),PDGFB,24.076,15.563,16.017,URINE
A0A5F5XER7_FELCA,Platelet-derived growth factor D,PDGFD,20.575,20.283,19.062,URINE+SERUM
K7S0M4_FELCA,Platelet derived growth factor receptor beta,PDGFR-b,20.330,19.009,19.129,URINE
M3WAV8_FELCA,Platelet-derived growth factor receptor alpha (PDGF-R-alpha) (PDGFR-alpha) (EC 2.7.10.1) (Alpha platelet-derived growth factor receptor) (Alpha-type platelet-derived growth factor receptor),PDGFRA,19.576,16.008,16.305,URINE
M3W0P6_FELCA,Platelet-derived growth factor receptor beta (PDGF-R-beta) (PDGFR-beta) (EC 2.7.10.1) (Beta platelet-derived growth factor receptor) (Beta-type platelet-derived growth factor receptor),PDGFRB,22.154,15.314,15.899,URINE
M3WFY4_FELCA,Platelet-derived growth factor receptor-like protein,PDGFRL,21.160,18.503,16.378,URINE+SERUM
M3W668_FELCA,Protein disulfide-isomerase (EC 5.3.4.1),PDIA3,21.064,19.379,18.989,URINE
M3W9X1_FELCA,Protein disulfide-isomerase A4 (EC 5.3.4.1) (Endoplasmic reticulum resident protein 72),PDIA4,18.723,16.374,16.271,URINE
A0A2I2UBZ5_FELCA,PDZ domain containing 1,PDZK1,25.532,21.641,22.116,URINE
A0A5F5XK30_FELCA,PDZK1-interacting protein 1,PDZK1IP1,22.308,17.343,17.177,URINE
M3WVN7_FELCA,Platelet endothelial aggregation receptor 1,PEAR1,19.411,15.808,15.755,URINE
A0A2I2ULZ1_FELCA,Phosphatidylethanolamine-binding protein 1 (HCNPpp),PEBP1,24.991,20.088,20.338,URINE
A0A337RYP8_FELCA,Phosphatidylethanolamine binding protein 4,PEBP4,19.570,19.123,19.107,URINE+SERUM+PLASMA
A0A2I2V340_FELCA,Platelet and endothelial cell adhesion molecule 1,PECAM1,23.902,22.489,22.319,URINE
A0A5F5XCK4_FELCA,Peflin (PEF protein with a long N-terminal hydrophobic domain) (Penta-EF hand domain-containing protein 1),PEF1,20.701,19.137,19.161,URINE
A0A2I2U2M1_FELCA,Peptidase D,PEPD,21.787,21.403,21.622,URINE+SERUM+PLASMA
M3WEL8_FELCA,Profilin,PFN1,21.815,19.954,20.488,URINE
A0A337S381_FELCA,Profilin,PFN2,19.940,13.622,13.469,URINE
A0A337S2Y5_FELCA,Phosphoglycerate mutase (EC 5.4.2.11) (EC 5.4.2.4),PGAM1,19.740,17.911,17.634,URINE
A0A5F5XZL7_FELCA,Pepsinogen B1,PGB1,22.354,15.531,15.384,URINE
M3X9S4_FELCA,Pepsinogen B2,PGB2 OVGP1,19.155,12.276,11.841,URINE
A0A5F5XK20_FELCA,Protein-glucosylgalactosylhydroxylysine glucosidase,PGGHG,19.887,18.095,18.573,URINE
M3WJN8_FELCA,Protein-glucosylgalactosylhydroxylysine glucosidase,PGGHG,18.963,15.231,15.493,URINE
A0A2I2UJH0_FELCA,Phosphoglycerate kinase (EC 2.7.2.3),PGK1,23.242,18.982,18.977,URINE
M3X166_FELCA,Phosphoglycerate kinase (EC 2.7.2.3),PGK2,19.174,10.250,10.000,URINE
M3WZT2_FELCA,Peptidoglycan recognition protein 1,PGLYRP1,14.315,17.417,18.633,URINE+SERUM
M3WJ85_FELCA,Peptidoglycan recognition protein 2,PGLYRP2,21.452,24.540,24.563,URINE+SERUM
M3X816_FELCA,14 kDa phosphohistidine phosphatase (EC 3.9.1.3) (Phosphohistidine phosphatase 1) (Protein histidine phosphatase),PHPT1,24.627,19.701,19.943,URINE
A0A2I2V147_FELCA,Phytanoyl-CoA dioxygenase domain-containing protein 1,PHYHD1,18.795,19.383,19.611,URINE+SERUM+PLASMA
A0A2I2UJP1_FELCA,Peptidase inhibitor 15,PI15,24.519,18.629,18.580,URINE
M3WXF2_FELCA,Peptidase inhibitor 16,PI16,21.795,18.697,18.029,URINE
A0A5F5XJM9_FELCA,Peptidase inhibitor 16,PI16,25.011,21.213,21.397,URINE
A0A337SF63_FELCA,Piezo type mechanosensitive ion channel component 2,PIEZO2,18.965,16.332,19.072,URINE+SERUM
M3W5Z6_FELCA,Polymeric immunoglobulin receptor,PIGR,30.426,25.171,25.695,URINE
A0A337S1V9_FELCA,Phosphoinositide-3-kinase-interacting protein 1 (Kringle domain-containing protein HGFL),PIK3IP1,28.445,16.943,16.906,URINE
M3VWF4_FELCA,Phosphoinositide-3-kinase-interacting protein 1 (Kringle domain-containing protein HGFL),PIK3IP1,26.358,13.750,13.667,URINE
M3X4Z4_FELCA,Phospholipase A2 inhibitor and LY6/PLAUR domain containing,PINLYP,19.684,22.013,24.793,URINE+SERUM
A0A337SBR4_FELCA,Prolactin-induced protein,PIP,26.519,19.770,20.249,URINE
A0A337SAH5_FELCA,PITH domain containing 1,PITHD1,22.638,17.709,18.955,URINE+SERUM
A0A5F5XE98_FELCA,"Protein kinase domain containing, cytoplasmic",PKDCC,19.868,16.980,16.271,URINE
A0A337RYU6_FELCA,PKHD1 ciliary IPT domain containing fibrocystin/polyductin,PKHD1,19.577,18.468,18.213,URINE
M3X3Z1_FELCA,PKHD1 like 1,PKHD1L1,21.471,21.607,19.984,URINE+PLASMA
A0A337RYI0_FELCA,Pyruvate kinase (EC 2.7.1.40),PKM,18.688,18.290,18.861,URINE+SERUM+PLASMA
KPYM_FELCA,Pyruvate kinase PKM (EC 2.7.1.40) (Pyruvate kinase muscle isozyme) (Threonine-protein kinase PKM2) (EC 2.7.11.1) (Tyrosine-protein kinase PKM2) (EC 2.7.10.2),PKM PKM2,22.956,20.792,20.668,URINE
M3X3D3_FELCA,Phospholipase A2 group XV (EC 3.1.1.32) (EC 3.1.1.4) (EC 3.1.1.5) (1-O-acylceramide synthase) (LCAT-like lysophospholipase) (Lysophospholipase 3) (Lysosomal phospholipase A and acyltransferase) (Lysosomal phospholipase A2),PLA2G15,24.394,23.131,23.452,URINE
A0A5F5XCP1_FELCA,1-alkyl-2-acetylglycerophosphocholine esterase (EC 3.1.1.47),PLA2G7,20.161,22.455,22.445,URINE+PLASMA
A0A337S474_FELCA,Urokinase-type plasminogen activator (EC 3.4.21.73),PLAU,30.475,21.770,21.246,URINE
A0A337S388_FELCA,Urokinase plasminogen activator surface receptor,PLAUR,22.388,17.605,18.213,URINE
A0A2I2UDS4_FELCA,Phospholipase B-like (EC 3.1.1.-),PLBD2,26.636,23.888,23.133,URINE
A0A5F5XE59_FELCA,5'-3' exonuclease PLD3 (EC 3.1.16.1) (Choline phosphatase 3) (Phosphatidylcholine-hydrolyzing phospholipase D3) (Phospholipase D3),PLD3,23.474,20.284,20.208,URINE
M3X3T9_FELCA,Plasminogen (EC 3.4.21.7),PLG,27.431,28.043,27.963,URINE+SERUM+PLASMA
M3VU17_FELCA,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 (EC 1.14.11.4) (Lysyl hydroxylase 1)",PLOD1,17.644,17.330,17.149,URINE+SERUM+PLASMA
A0A2I2UIC2_FELCA,procollagen-lysine 5-dioxygenase (EC 1.14.11.4),PLOD2,21.810,20.445,21.010,URINE
A0A2I2U3Y6_FELCA,Phospholipid transfer protein,PLTP,19.982,22.559,21.144,URINE+PLASMA
M3WCF9_FELCA,Plexin domain containing 1,PLXDC1,20.671,18.209,18.739,URINE
A0A337SP16_FELCA,Plexin domain containing 2,PLXDC2,21.972,20.311,20.390,URINE
A0A5F5Y1Y2_FELCA,Plexin domain containing 2,PLXDC2,21.148,16.569,17.440,URINE
M3WG01_FELCA,Plexin B2,PLXNB2,24.448,21.646,21.888,URINE
M3VU38_FELCA,Plexin D1,PLXND1,18.588,18.632,18.443,URINE+SERUM+PLASMA
M3WKB5_FELCA,Xaa-Arg dipeptidase,PM20D2,23.064,18.146,18.178,URINE
M3W6S5_FELCA,Purine nucleoside phosphorylase (EC 2.4.2.1) (Inosine-guanosine phosphorylase),PNP,13.996,12.039,12.079,URINE
A0A5F5XX38_FELCA,POTRA domain-containing protein,PNPLA3,20.682,19.048,19.582,URINE
A0A5F5XE19_FELCA,Podocalyxin (Podocalyxin-like protein 1),PODXL,25.511,21.563,21.551,URINE
A0A2I2UU74_FELCA,Paraoxonase (EC 3.1.1.2),PON1,24.294,29.858,29.928,URINE+SERUM
M3WTQ9_FELCA,Inorganic pyrophosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase),PPA1,21.187,22.346,22.387,URINE+SERUM
A0A5F5XSY1_FELCA,C-X-C motif chemokine,PPBP,22.039,24.086,27.230,URINE+SERUM
A0A0A0MPZ9_FELCA,Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8),PPIA,21.322,17.312,18.049,URINE
PPIA_FELCA,"Peptidyl-prolyl cis-trans isomerase A (PPIase A) (EC 5.2.1.8) (Cyclophilin A) (Cyclosporin A-binding protein) (Rotamase A) [Cleaved into: Peptidyl-prolyl cis-trans isomerase A, N-terminally processed]",PPIA CYPA,23.552,21.878,22.027,URINE
A0A2I2UBH3_FELCA,Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8),PPIB,22.335,20.967,19.807,URINE+SERUM
A0A2I2V3I6_FELCA,Rho-related GTP-binding protein RhoC,PPM1J,21.985,17.254,16.550,URINE
A0A2I2V4A6_FELCA,Protein phosphatase 2 scaffold subunit Aalpha,PPP2R1A,16.200,17.000,16.438,URINE+SERUM+PLASMA
A0A2I2V332_FELCA,Protein phosphatase 4 regulatory subunit 4,PPP4R4,18.615,22.644,17.824,PLASMA
A0A337SU18_FELCA,Palmitoyl-protein thioesterase 1,PPT1,19.298,14.296,14.423,URINE
A0A5F5XW18_FELCA,Palmitoyl-protein thioesterase 2,PPT2,19.416,20.102,19.529,URINE+SERUM+PLASMA
A0A2I2UW10_FELCA,Protease associated domain containing 1,PRADC1,23.915,20.940,20.995,URINE
A0A2I2UQ65_FELCA,thioredoxin-dependent peroxiredoxin (EC 1.11.1.24),PRDX1,23.732,20.267,21.087,URINE
A0A2I2UZE5_FELCA,Peroxiredoxin-1 (EC 1.11.1.24),PRDX1,23.595,21.960,22.323,URINE
M3VUU2_FELCA,Peroxiredoxin-2 (EC 1.11.1.24) (Thioredoxin-dependent peroxiredoxin 2),PRDX2,18.785,19.682,21.035,SERUM
A0A337SIG9_FELCA,Peroxiredoxin-2 (EC 1.11.1.24) (Thioredoxin-dependent peroxiredoxin 2),PRDX2,23.075,23.012,23.665,URINE+SERUM+PLASMA
A0A5F5XXB7_FELCA,"Thioredoxin-dependent peroxide reductase, mitochondrial (EC 1.11.1.24) (Thioredoxin-dependent peroxiredoxin 3)",PRDX3,26.154,21.010,21.001,URINE
A0A5F5XS51_FELCA,thioredoxin-dependent peroxiredoxin (EC 1.11.1.24),PRDX4,17.054,15.118,14.465,URINE
M3X1J5_FELCA,Peroxiredoxin-5 (EC 1.11.1.24),PRDX5,21.716,18.625,18.531,URINE
A0A2I2UL25_FELCA,Peroxiredoxin-6 (EC 1.11.1.27),PRDX6,24.206,20.927,21.075,URINE
A0A337S4R1_FELCA,cAMP-dependent protein kinase type II-alpha regulatory subunit,PRKAR2A,16.374,16.483,14.896,URINE+PLASMA
M3W340_FELCA,Glucosidase 2 subunit beta,PRKCSH,20.854,18.612,19.543,URINE
PRIO_FELCA,Major prion protein (PrP) (CD antigen CD230),PRNP PRP,25.634,18.776,19.043,URINE
PROC_FELCA,Vitamin K-dependent protein C (EC 3.4.21.69) (Anticoagulant protein C) (Autoprothrombin IIA) (Blood coagulation factor XIV),PROC,21.533,23.666,23.694,URINE+SERUM
A0A337SJB3_FELCA,Vitamin K-dependent protein C (EC 3.4.21.69) (Anticoagulant protein C) (Autoprothrombin IIA) (Blood coagulation factor XIV),PROC,24.533,23.410,23.424,URINE
A0A5F5XMS8_FELCA,Protein C receptor,PROCR,25.352,20.057,19.422,URINE
A0A2I2U9S5_FELCA,Prominin 1,PROM1,22.953,22.380,20.812,URINE+SERUM
M3WDQ9_FELCA,Prominin 2,PROM2,24.298,24.778,24.822,URINE+SERUM+PLASMA
A0A2I2USJ0_FELCA,Vitamin K-dependent protein S,PROS1,25.640,27.171,26.791,URINE+PLASMA
A0A5F5XIU4_FELCA,Vitamin K-dependent protein S,PROS1,21.666,22.030,20.102,URINE+PLASMA
A0A5F5XCK5_FELCA,Proline rich transmembrane protein 4,PRRT4 RBM28,17.637,14.639,12.827,URINE+SERUM
A0A5F5XUE5_FELCA,trypsin (EC 3.4.21.4),PRSS2,23.493,19.176,19.205,URINE
A0A337RTP4_FELCA,Serine protease 22,PRSS22,23.967,20.197,19.314,URINE
M3W107_FELCA,Inactive serine protease 35,PRSS35,19.616,16.921,15.946,URINE
A0A5F5XEN1_FELCA,Serine protease 53,PRSS53,20.990,19.029,19.262,URINE
A0A5F5XKF7_FELCA,Serine protease 8,PRSS8,26.604,19.183,18.630,URINE
A0A5F5XI47_FELCA,Prosaposin,PSAP,30.800,21.695,22.237,URINE
A0A2I2UM62_FELCA,Prostate stem cell antigen,PSCA,24.858,18.416,18.722,URINE
M3WF05_FELCA,Proteasome subunit alpha type,PSMA1,12.389,19.083,19.213,URINE+SERUM
A0A5F5XCX3_FELCA,Proteasome 20S subunit alpha 1,PSMA1,23.944,23.351,23.298,URINE+SERUM+PLASMA
A0A2I2V2W1_FELCA,Proteasome 20S subunit alpha 2,PSMA2,15.757,20.090,20.152,URINE+SERUM
M3XAA2_FELCA,Proteasome subunit alpha type,PSMA2,15.805,20.599,20.599,URINE+SERUM
A0A337SD26_FELCA,Proteasome subunit alpha type,PSMA3,18.504,20.780,19.647,URINE+PLASMA
A0A337S5C8_FELCA,Proteasome subunit alpha type,PSMA4,19.874,20.376,20.469,URINE+SERUM+PLASMA
A0A337SKX0_FELCA,Proteasome subunit alpha type,PSMA4,18.037,19.384,19.489,URINE+SERUM
A0A337SNJ1_FELCA,Proteasome subunit alpha type,PSMA6,17.605,18.528,18.494,URINE+SERUM+PLASMA
A0A2D0UF31_FELCA,Proteasome subunit alpha type,PSMA6,20.240,19.258,19.373,URINE+SERUM+PLASMA
A0A337SVW8_FELCA,Proteasome 20S subunit alpha 6,PSMA6,12.761,16.630,16.676,URINE+SERUM
A0A337S4A1_FELCA,Proteasome subunit alpha type-7,PSMA7,19.771,22.554,22.736,URINE+SERUM
M3W006_FELCA,Proteasome subunit alpha type,PSMA7,17.422,20.347,20.370,URINE+SERUM
A0A5F5XFT3_FELCA,Proteasome subunit beta,PSMB1,23.089,22.351,22.148,URINE+SERUM+PLASMA
A0A5F5XQW5_FELCA,Proteasome 20S subunit beta 1,PSMB1,15.844,21.010,21.290,URINE+SERUM
A0A2D0UJY9_FELCA,Proteasome subunit beta,PSMB2,23.087,22.928,22.837,URINE+SERUM+PLASMA
A0A5F5XNT6_FELCA,Proteasome subunit beta,PSMB3,18.425,18.391,18.184,URINE+SERUM+PLASMA
A0A2D0UF13_FELCA,Proteasome subunit beta type-4,PSMB4,17.663,19.447,19.588,URINE+SERUM
A0A337SNC1_FELCA,Proteasome subunit beta,PSMB5,20.582,19.423,19.774,URINE
A0A2I2U3F3_FELCA,Proteasome subunit beta,PSMB6,20.209,20.040,20.228,URINE+SERUM+PLASMA
M3WKX9_FELCA,Proteasome subunit beta,PSMB7,18.452,19.501,19.569,URINE+SERUM
A0A2D0UUN5_FELCA,Proteasome subunit beta,PSMB8,19.367,20.870,20.810,URINE+PLASMA
M3W4B6_FELCA,Proteasome activator complex subunit 1 (Proteasome activator 28 subunit alpha),PSME1,16.292,14.103,15.924,URINE+SERUM
A0A337SNE1_FELCA,Phosphotriesterase-related protein (Parathion hydrolase-related protein),PTER,20.535,20.373,21.295,URINE+SERUM+PLASMA
PTGDS_FELCA,Prostaglandin-H2 D-isomerase (EC 5.3.99.2) (Glutathione-independent PGD synthase) (Lipocalin-type prostaglandin-D synthase) (Prostaglandin-D2 synthase) (PGD2 synthase) (PGDS) (PGDS2),PTGDS,27.182,20.658,20.701,URINE
A0A2I2UXS9_FELCA,Prostaglandin E2 receptor EP3 subtype (Prostanoid EP3 receptor),PTGER3,20.405,13.035,12.027,URINE+SERUM
M3VXN4_FELCA,Prostaglandin F2 receptor inhibitor,PTGFRN,23.395,20.672,21.301,URINE
A0A2I2V040_FELCA,Prostaglandin reductase 1 (EC 1.3.1.48) (EC 1.3.1.74) (15-oxoprostaglandin 13-reductase) (Dithiolethione-inducible gene 1 protein) (Leukotriene B4 12-hydroxydehydrogenase) (NAD(P)H-dependent alkenal/one oxidoreductase),PTGR1,15.170,16.041,16.402,SERUM
A0A337SBR8_FELCA,Protein tyrosine kinase 7 (inactive),PTK7,20.908,16.018,15.063,URINE
A0A337S1R3_FELCA,Prothymosin alpha,PTMA,21.102,16.632,16.665,URINE
A0A337RYS5_FELCA,protein-tyrosine-phosphatase (EC 3.1.3.48),PTPRD,25.137,22.103,22.206,URINE
A0A2I2UTT3_FELCA,Receptor-type tyrosine-protein phosphatase F (EC 3.1.3.48),PTPRF,24.204,21.047,21.334,URINE
A0A337S5F4_FELCA,protein-tyrosine-phosphatase (EC 3.1.3.48),PTPRG,25.225,21.188,21.291,URINE
A0A5F5XBP3_FELCA,protein-tyrosine-phosphatase (EC 3.1.3.48),PTPRJ,19.773,20.890,21.054,URINE+SERUM
A0A337RY95_FELCA,protein-tyrosine-phosphatase (EC 3.1.3.48),PTPRK,23.035,21.181,20.648,URINE
A0A2I2URE9_FELCA,Protein tyrosine phosphatase receptor type N,PTPRN,16.810,15.723,15.550,URINE
A0A337S6M3_FELCA,protein-tyrosine-phosphatase (EC 3.1.3.48),PTPRO,18.495,20.949,21.245,URINE+SERUM
A0A337SCB7_FELCA,protein-tyrosine-phosphatase (EC 3.1.3.48),PTPRS,20.400,18.054,17.720,URINE
A0A337SQ52_FELCA,Pentraxin 4,PTX4,22.145,18.920,19.190,URINE
A0A2I2UHS4_FELCA,Pseudouridine 5'-phosphatase,PUDP,17.914,17.392,16.910,URINE
M3W8T7_FELCA,tRNA pseudouridine(55) synthase (EC 5.4.99.25),PUS10,19.176,19.372,20.141,URINE+SERUM+PLASMA
A0A2I2UQ14_FELCA,Peroxidasin,PXDN,22.070,22.975,20.517,URINE+PLASMA
A0A5F5XPQ2_FELCA,Pyridine nucleotide-disulfide oxidoreductase domain-containing protein 2,PYROXD2,15.869,17.138,16.678,PLASMA
M3WST2_FELCA,Glutaminyl-peptide cyclotransferase (EC 2.3.2.5) (Glutaminyl cyclase) (Glutaminyl-tRNA cyclotransferase),QPCT,25.307,22.989,23.204,URINE
M3WH13_FELCA,glutaminyl-peptide cyclotransferase (EC 2.3.2.5),QPCTL,20.733,20.709,20.454,URINE+SERUM+PLASMA
A0A5F5Y4S8_FELCA,Nicotinate-nucleotide pyrophosphorylase [carboxylating] (EC 2.4.2.19) (Quinolinate phosphoribosyltransferase [decarboxylating]),QPRT,22.094,19.383,19.424,URINE
A0A2I2UE17_FELCA,Sulfhydryl oxidase (EC 1.8.3.2),QSOX1,25.673,22.661,22.679,URINE
A0A5F5XH70_FELCA,Ras-related protein Rab-10,RAB10,20.641,20.105,20.514,URINE+SERUM+PLASMA
A0A5F5XXR7_FELCA,Ras-related protein Rab-11A (EC 3.6.5.2),RAB11A,23.642,22.752,22.989,URINE+SERUM+PLASMA
A0A337S2P7_FELCA,RAB11 family interacting protein 5,RAB11FIP5,19.265,19.040,19.180,URINE+SERUM+PLASMA
M3WTD7_FELCA,Ras-related protein Rab-14,RAB14,19.154,15.634,14.965,URINE
A0A2I2UQJ5_FELCA,small monomeric GTPase (EC 3.6.5.2),RAB1B,21.750,19.613,19.180,URINE
A0A2I2UAX8_FELCA,small monomeric GTPase (EC 3.6.5.2),RAB27B,17.751,17.588,17.237,URINE+SERUM+PLASMA
A0A2I2U095_FELCA,"RAB35, member RAS onco family",RAB35,22.056,16.226,16.578,URINE
M3VYK6_FELCA,Ras-related protein Rab-3,RAB3D,21.122,19.202,18.567,URINE
A0A2I2UAA6_FELCA,Ras-related protein Rab-4,RAB4A,20.438,14.322,13.031,URINE+SERUM
A0A5F5XRP9_FELCA,Ras-related protein Rab-4,RAB4B,19.781,16.334,17.774,URINE+SERUM
A0A337SHI5_FELCA,small monomeric GTPase (EC 3.6.5.2),RAB5A,20.772,23.171,23.729,URINE+SERUM
A0A337SSM4_FELCA,small monomeric GTPase (EC 3.6.5.2),RAB5B,19.204,16.809,16.950,URINE
M3VXZ7_FELCA,small monomeric GTPase (EC 3.6.5.2),RAB5C,20.050,20.105,20.313,URINE+SERUM+PLASMA
A0A337SFP3_FELCA,Ras-related protein Rab-7a,RAB7A,19.220,17.363,17.164,URINE
M3WRD9_FELCA,Ras-related protein Rab-7a,RAB7A,19.012,11.745,12.925,URINE+SERUM
A0A2I2UMT8_FELCA,Ras-related protein Rab-8A (EC 3.6.5.2),RAB8A,22.056,16.226,16.578,URINE
A0A337SNI2_FELCA,Rac family small GTPase 3,RAC3,22.895,20.926,21.023,URINE
M3WAZ7_FELCA,Receptor activity modifying protein 2,RAMP2,19.497,12.934,12.743,URINE
M3WXV4_FELCA,GTP-binding nuclear protein Ran,RAN,18.726,16.777,17.849,URINE+SERUM
M3X4J3_FELCA,small monomeric GTPase (EC 3.6.5.2),RAP1A,21.701,19.494,18.863,URINE
A0A2I2UBH5_FELCA,"RAP2C, member of RAS onco family",RAP2C,16.130,16.205,17.547,SERUM
A0A2I2UHV5_FELCA,Retinoic acid receptor responder protein 2 (Chemerin),RARRES2,18.199,19.445,19.386,URINE+PLASMA
A0A2I2UGF8_FELCA,Retinol binding protein 1,RBP1,20.336,19.014,20.415,URINE+SERUM
RET4_FELCA,Retinol binding protein 4 (Feline conceptus protein 1) (fCP1) (Plasma retinol-binding protein) (PRBP) (RBP),RBP4,24.893,26.687,26.712,URINE+SERUM
A0A337S713_FELCA,RCAN family member 3,RCAN3,24.039,13.938,13.231,URINE
M3VTY8_FELCA,Reticulocalbin 3,RCN3,21.144,18.002,18.033,URINE
A0A2I2U2A3_FELCA,Radixin,RDX,25.537,21.844,22.169,URINE
A0A2I2UJB3_FELCA,Radixin,RDX,19.204,17.415,16.645,URINE
A0A5F5XK46_FELCA,Reversion inducing cysteine rich protein with kazal motifs,RECK,21.627,23.169,23.451,URINE+SERUM
A0A1E1FFM2_FELCA,Dickkopf 3 homolog,REIC Dkk-3,21.176,20.201,19.680,URINE
M3VZA9_FELCA,RELT TNF receptor,RELT,20.616,13.168,13.160,URINE
M3WNP8_FELCA,N-acylglucosamine 2-epimerase (EC 5.1.3.8) (GlcNAc 2-epimerase) (N-acetyl-D-glucosamine 2-epimerase) (Renin-binding protein),RENBP,18.618,17.694,16.935,URINE
A0A337S746_FELCA,Resistin,RETN,23.634,14.714,15.153,URINE
A0A337SCF8_FELCA,Resistin,RETN,23.953,18.925,18.153,URINE
A0A5F5XYD7_FELCA,"Beta-1,3-N-acetylglucosaminyltransferase (EC 2.4.1.222) (O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase)",RFNG,16.153,14.149,13.844,URINE
A0A337SGN2_FELCA,Repulsive guidance molecule BMP co-receptor a,RGMA,22.888,16.300,15.403,URINE
A0A2I2V4L0_FELCA,Regucalcin (EC 3.1.1.17) (Gluconolactonase) (Senescence marker protein 30),RGN,18.642,12.981,14.580,URINE+SERUM
A0A337SD93_FELCA,Inactive rhomboid protein (iRhom) (Rhomboid family member) (Rhomboid veinlet-like protein),RHBDF2,15.971,12.559,11.198,URINE+SERUM
M3WHT7_FELCA,Ammonium transporter Rh type C (Rhesus blood group family type C glycoprotein),RHCG,20.152,13.259,13.541,URINE
A0A5F5XH32_FELCA,Ammonium transporter Rh type C (Rhesus blood group family type C glycoprotein),RHCG,21.332,19.852,19.325,URINE
M3WU80_FELCA,Transforming protein RhoA,RHOA,19.563,17.951,17.931,URINE
A0A2I2UTY4_FELCA,Ras homolog family member Q,RHOQ,21.210,17.232,17.920,URINE
A0A2I2UD52_FELCA,2-iminobutanoate/2-iminopropanoate deaminase (EC 3.5.99.10) (Translation inhibitor L-PSP ribonuclease),RIDA,23.100,19.041,19.724,URINE
